"","a","b","phi"
"475",-3.1133316310257,0.0100024273602217,93.1652530035672
"476",-3.18037084281021,0.00936102011584454,94.4712981364319
"477",-3.2293185980196,0.0118402565561194,104.202521760463
"478",-3.19403822361956,0.0138722854510436,113.210717875238
"479",-3.18140053853594,0.0104787008311225,109.475584740075
"480",-3.17501403402951,0.00511786793990239,94.9198488370838
"481",-2.93238517806819,-0.0129974947882081,53.750699439419
"482",-2.92374740143231,-0.0141695068536369,96.997195506278
"483",-2.94311042930293,-0.0122359622528744,95.4818464589054
"484",-2.9799855370965,-0.00400273770588129,110.43289403669
"485",-2.97431420559435,-0.00737097209595054,75.5650907984004
