site,year,month,day,fin,blue,ship,wind
H,2007,7,28,NaN,NaN,NaN,NaN
H,2007,7,29,NaN,NaN,NaN,NaN
H,2007,7,30,NaN,NaN,NaN,NaN
H,2007,7,31,NaN,NaN,NaN,NaN
H,2007,8,1,NaN,NaN,NaN,NaN
H,2007,8,2,NaN,NaN,NaN,NaN
H,2007,8,3,NaN,NaN,NaN,NaN
H,2007,8,4,NaN,NaN,NaN,NaN
H,2007,8,5,NaN,NaN,NaN,NaN
H,2007,8,6,NaN,NaN,NaN,NaN
H,2007,8,7,NaN,NaN,NaN,NaN
H,2007,8,8,NaN,NaN,NaN,NaN
H,2007,8,9,NaN,NaN,NaN,NaN
H,2007,8,10,NaN,NaN,NaN,NaN
H,2007,8,11,NaN,NaN,NaN,NaN
H,2007,8,12,NaN,NaN,NaN,NaN
H,2007,8,13,NaN,NaN,NaN,NaN
H,2007,8,14,NaN,NaN,NaN,NaN
H,2007,8,15,NaN,NaN,NaN,NaN
H,2007,8,16,NaN,NaN,NaN,NaN
H,2007,8,17,NaN,NaN,NaN,NaN
H,2007,8,18,NaN,NaN,NaN,NaN
H,2007,8,19,NaN,NaN,NaN,NaN
H,2007,8,20,NaN,NaN,NaN,NaN
H,2007,8,21,NaN,NaN,NaN,NaN
H,2007,8,22,NaN,NaN,NaN,NaN
H,2007,8,23,NaN,NaN,NaN,NaN
H,2007,8,24,NaN,NaN,NaN,NaN
H,2007,8,25,NaN,NaN,NaN,NaN
H,2007,8,26,NaN,NaN,NaN,NaN
H,2007,8,27,NaN,NaN,NaN,NaN
H,2007,8,28,NaN,NaN,NaN,NaN
H,2007,8,29,NaN,NaN,NaN,NaN
H,2007,8,30,NaN,NaN,NaN,NaN
H,2007,8,31,NaN,NaN,NaN,NaN
H,2007,9,1,NaN,NaN,NaN,NaN
H,2007,9,2,NaN,NaN,NaN,NaN
H,2007,9,3,NaN,NaN,NaN,NaN
H,2007,9,4,NaN,NaN,NaN,NaN
H,2007,9,5,NaN,NaN,NaN,NaN
H,2007,9,6,NaN,NaN,NaN,NaN
H,2007,9,7,NaN,NaN,NaN,NaN
H,2007,9,8,NaN,NaN,NaN,NaN
H,2007,9,9,NaN,NaN,NaN,NaN
H,2007,9,10,NaN,NaN,NaN,NaN
H,2007,9,11,NaN,NaN,NaN,NaN
H,2007,9,12,NaN,NaN,NaN,NaN
H,2007,9,13,NaN,NaN,NaN,NaN
H,2007,9,14,NaN,NaN,NaN,NaN
H,2007,9,15,NaN,NaN,NaN,NaN
H,2007,9,16,NaN,NaN,NaN,NaN
H,2007,9,17,NaN,NaN,NaN,NaN
H,2007,9,18,NaN,NaN,NaN,NaN
H,2007,9,19,NaN,NaN,NaN,NaN
H,2007,9,20,NaN,NaN,NaN,NaN
H,2007,9,21,NaN,NaN,NaN,NaN
H,2007,9,22,NaN,NaN,NaN,NaN
H,2007,9,23,NaN,NaN,NaN,NaN
H,2007,9,24,NaN,NaN,NaN,NaN
H,2007,9,25,NaN,NaN,NaN,NaN
H,2007,9,26,NaN,NaN,NaN,NaN
H,2007,9,27,NaN,NaN,NaN,NaN
H,2007,9,28,NaN,NaN,NaN,NaN
H,2007,9,29,NaN,NaN,NaN,NaN
H,2007,9,30,NaN,NaN,NaN,NaN
H,2007,10,1,NaN,NaN,NaN,NaN
H,2007,10,2,NaN,NaN,NaN,NaN
H,2007,10,3,NaN,NaN,NaN,NaN
H,2007,10,4,NaN,NaN,NaN,NaN
H,2007,10,5,NaN,NaN,NaN,NaN
H,2007,10,6,NaN,NaN,NaN,NaN
H,2007,10,7,NaN,NaN,NaN,NaN
H,2007,10,8,NaN,NaN,NaN,NaN
H,2007,10,9,NaN,NaN,NaN,NaN
H,2007,10,10,NaN,NaN,NaN,NaN
H,2007,10,11,NaN,NaN,NaN,NaN
H,2007,10,12,NaN,NaN,NaN,NaN
H,2007,10,13,NaN,NaN,NaN,NaN
H,2007,10,14,NaN,NaN,NaN,NaN
H,2007,10,15,NaN,NaN,NaN,NaN
H,2007,10,16,NaN,NaN,NaN,NaN
H,2007,10,17,NaN,NaN,NaN,NaN
H,2007,10,18,NaN,NaN,NaN,NaN
H,2007,10,19,NaN,NaN,NaN,NaN
H,2007,10,20,NaN,NaN,NaN,NaN
H,2007,10,21,NaN,NaN,NaN,NaN
H,2007,10,22,NaN,NaN,NaN,NaN
H,2007,10,23,NaN,NaN,NaN,NaN
H,2007,10,24,NaN,NaN,NaN,NaN
H,2007,10,25,NaN,NaN,NaN,NaN
H,2007,10,26,NaN,NaN,NaN,NaN
H,2007,10,27,NaN,NaN,NaN,NaN
H,2007,10,28,NaN,NaN,NaN,NaN
H,2007,10,29,NaN,NaN,NaN,NaN
H,2007,10,30,NaN,NaN,NaN,NaN
H,2007,10,31,NaN,NaN,NaN,NaN
H,2007,11,1,NaN,NaN,NaN,NaN
H,2007,11,2,NaN,NaN,NaN,NaN
H,2007,11,3,NaN,NaN,NaN,NaN
H,2007,11,4,NaN,NaN,NaN,NaN
H,2007,11,5,NaN,NaN,NaN,NaN
H,2007,11,6,NaN,NaN,NaN,NaN
H,2007,11,7,NaN,NaN,NaN,NaN
H,2007,11,8,NaN,NaN,NaN,NaN
H,2007,11,9,NaN,NaN,NaN,NaN
H,2007,11,10,NaN,NaN,NaN,NaN
H,2007,11,11,NaN,NaN,NaN,NaN
H,2007,11,12,NaN,NaN,NaN,NaN
H,2007,11,13,NaN,NaN,NaN,NaN
H,2007,11,14,NaN,NaN,NaN,NaN
H,2007,11,15,NaN,NaN,NaN,NaN
H,2007,11,16,NaN,NaN,NaN,NaN
H,2007,11,17,NaN,NaN,NaN,NaN
H,2007,11,18,NaN,NaN,NaN,NaN
H,2007,11,19,NaN,NaN,NaN,NaN
H,2007,11,20,NaN,NaN,NaN,NaN
H,2007,11,21,NaN,NaN,NaN,NaN
H,2007,11,22,NaN,NaN,NaN,NaN
H,2007,11,23,NaN,NaN,NaN,NaN
H,2007,11,24,NaN,NaN,NaN,NaN
H,2007,11,25,NaN,NaN,NaN,NaN
H,2007,11,26,NaN,NaN,NaN,NaN
H,2007,11,27,NaN,NaN,NaN,NaN
H,2007,11,28,NaN,NaN,NaN,NaN
H,2007,11,29,NaN,NaN,NaN,NaN
H,2007,11,30,NaN,NaN,NaN,NaN
H,2007,12,1,NaN,NaN,NaN,NaN
H,2007,12,2,NaN,NaN,NaN,NaN
H,2007,12,3,NaN,NaN,NaN,NaN
H,2007,12,4,NaN,NaN,NaN,NaN
H,2007,12,5,NaN,NaN,NaN,NaN
H,2007,12,6,NaN,NaN,NaN,NaN
H,2007,12,7,NaN,NaN,NaN,NaN
H,2007,12,8,NaN,NaN,NaN,NaN
H,2007,12,9,NaN,NaN,NaN,NaN
H,2007,12,10,NaN,NaN,NaN,NaN
H,2007,12,11,NaN,NaN,NaN,NaN
H,2007,12,12,NaN,NaN,NaN,NaN
H,2007,12,13,NaN,NaN,NaN,NaN
H,2007,12,14,NaN,NaN,NaN,NaN
H,2007,12,15,NaN,NaN,NaN,NaN
H,2007,12,16,NaN,NaN,NaN,NaN
H,2007,12,17,NaN,NaN,NaN,NaN
H,2007,12,18,NaN,NaN,NaN,NaN
H,2007,12,19,NaN,NaN,NaN,NaN
H,2007,12,20,NaN,NaN,NaN,NaN
H,2007,12,21,NaN,NaN,NaN,NaN
H,2007,12,22,NaN,NaN,NaN,NaN
H,2007,12,23,NaN,NaN,NaN,NaN
H,2007,12,24,NaN,NaN,NaN,NaN
H,2007,12,25,NaN,NaN,NaN,NaN
H,2007,12,26,NaN,NaN,NaN,NaN
H,2007,12,27,NaN,NaN,NaN,NaN
H,2007,12,28,NaN,NaN,NaN,NaN
H,2007,12,29,NaN,NaN,NaN,NaN
H,2007,12,30,NaN,NaN,NaN,NaN
H,2007,12,31,NaN,NaN,NaN,NaN
H,2008,1,1,NaN,NaN,NaN,NaN
H,2008,1,2,NaN,NaN,NaN,NaN
H,2008,1,3,NaN,NaN,NaN,NaN
H,2008,1,4,NaN,NaN,NaN,NaN
H,2008,1,5,NaN,NaN,NaN,NaN
H,2008,1,6,NaN,NaN,NaN,NaN
H,2008,1,7,NaN,NaN,NaN,NaN
H,2008,1,8,NaN,NaN,NaN,NaN
H,2008,1,9,NaN,NaN,NaN,NaN
H,2008,1,10,NaN,NaN,NaN,NaN
H,2008,1,11,NaN,NaN,NaN,NaN
H,2008,1,12,NaN,NaN,NaN,NaN
H,2008,1,13,NaN,NaN,NaN,NaN
H,2008,1,14,NaN,NaN,NaN,NaN
H,2008,1,15,NaN,NaN,NaN,NaN
H,2008,1,16,NaN,NaN,NaN,NaN
H,2008,1,17,NaN,NaN,NaN,NaN
H,2008,1,18,NaN,NaN,NaN,NaN
H,2008,1,19,NaN,NaN,NaN,NaN
H,2008,1,20,NaN,NaN,NaN,NaN
H,2008,1,21,NaN,NaN,NaN,NaN
H,2008,1,22,NaN,NaN,NaN,NaN
H,2008,1,23,NaN,NaN,NaN,NaN
H,2008,1,24,NaN,NaN,NaN,NaN
H,2008,1,25,NaN,NaN,NaN,NaN
H,2008,1,26,NaN,NaN,NaN,NaN
H,2008,1,27,NaN,NaN,NaN,NaN
H,2008,1,28,NaN,NaN,NaN,NaN
H,2008,1,29,NaN,NaN,NaN,NaN
H,2008,1,30,NaN,NaN,NaN,NaN
H,2008,1,31,NaN,NaN,NaN,NaN
H,2008,2,1,NaN,NaN,NaN,NaN
H,2008,2,2,NaN,NaN,NaN,NaN
H,2008,2,3,NaN,NaN,NaN,NaN
H,2008,2,4,NaN,NaN,NaN,NaN
H,2008,2,5,NaN,NaN,NaN,NaN
H,2008,2,6,NaN,NaN,NaN,NaN
H,2008,2,7,NaN,NaN,NaN,NaN
H,2008,2,8,NaN,NaN,NaN,NaN
H,2008,2,9,NaN,NaN,NaN,NaN
H,2008,2,10,NaN,NaN,NaN,NaN
H,2008,2,11,NaN,NaN,NaN,NaN
H,2008,2,12,NaN,NaN,NaN,NaN
H,2008,2,13,NaN,NaN,NaN,NaN
H,2008,2,14,NaN,NaN,NaN,NaN
H,2008,2,15,NaN,NaN,NaN,NaN
H,2008,2,16,NaN,NaN,NaN,NaN
H,2008,2,17,NaN,NaN,NaN,NaN
H,2008,2,18,NaN,NaN,NaN,NaN
H,2008,2,19,NaN,NaN,NaN,NaN
H,2008,2,20,NaN,NaN,NaN,NaN
H,2008,2,21,NaN,NaN,NaN,NaN
H,2008,2,22,NaN,NaN,NaN,NaN
H,2008,2,23,NaN,NaN,NaN,NaN
H,2008,2,24,NaN,NaN,NaN,NaN
H,2008,2,25,NaN,NaN,NaN,NaN
H,2008,2,26,NaN,NaN,NaN,NaN
H,2008,2,27,NaN,NaN,NaN,NaN
H,2008,2,28,NaN,NaN,NaN,NaN
H,2008,2,29,NaN,NaN,NaN,NaN
H,2008,3,1,NaN,NaN,NaN,NaN
H,2008,3,2,NaN,NaN,NaN,NaN
H,2008,3,3,NaN,NaN,NaN,NaN
H,2008,3,4,NaN,NaN,NaN,NaN
H,2008,3,5,NaN,NaN,NaN,NaN
H,2008,3,6,NaN,NaN,NaN,NaN
H,2008,3,7,NaN,NaN,NaN,NaN
H,2008,3,8,NaN,NaN,NaN,NaN
H,2008,3,9,NaN,NaN,NaN,NaN
H,2008,3,10,NaN,NaN,NaN,NaN
H,2008,3,11,NaN,NaN,NaN,NaN
H,2008,3,12,NaN,NaN,NaN,NaN
H,2008,3,13,NaN,NaN,NaN,NaN
H,2008,3,14,NaN,NaN,NaN,NaN
H,2008,3,15,NaN,NaN,NaN,NaN
H,2008,3,16,NaN,NaN,NaN,NaN
H,2008,3,17,NaN,NaN,NaN,NaN
H,2008,3,18,NaN,NaN,NaN,NaN
H,2008,3,19,NaN,NaN,NaN,NaN
H,2008,3,20,NaN,NaN,NaN,NaN
H,2008,3,21,NaN,NaN,NaN,NaN
H,2008,3,22,NaN,NaN,NaN,NaN
H,2008,3,23,NaN,NaN,NaN,NaN
H,2008,3,24,NaN,NaN,NaN,NaN
H,2008,3,25,NaN,NaN,NaN,NaN
H,2008,3,26,NaN,NaN,NaN,NaN
H,2008,3,27,NaN,NaN,NaN,NaN
H,2008,3,28,NaN,NaN,NaN,NaN
H,2008,3,29,NaN,NaN,NaN,NaN
H,2008,3,30,NaN,NaN,NaN,NaN
H,2008,3,31,NaN,NaN,NaN,NaN
H,2008,4,1,NaN,NaN,NaN,NaN
H,2008,4,2,NaN,NaN,NaN,NaN
H,2008,4,3,NaN,NaN,NaN,NaN
H,2008,4,4,NaN,NaN,NaN,NaN
H,2008,4,5,NaN,NaN,NaN,NaN
H,2008,4,6,NaN,NaN,NaN,NaN
H,2008,4,7,NaN,NaN,NaN,NaN
H,2008,4,8,NaN,NaN,NaN,NaN
H,2008,4,9,NaN,NaN,NaN,NaN
H,2008,4,10,NaN,NaN,NaN,NaN
H,2008,4,11,NaN,NaN,NaN,NaN
H,2008,4,12,NaN,NaN,NaN,NaN
H,2008,4,13,NaN,NaN,NaN,NaN
H,2008,4,14,NaN,NaN,NaN,NaN
H,2008,4,15,NaN,NaN,NaN,NaN
H,2008,4,16,NaN,NaN,NaN,NaN
H,2008,4,17,NaN,NaN,NaN,NaN
H,2008,4,18,NaN,NaN,NaN,NaN
H,2008,4,19,NaN,NaN,NaN,NaN
H,2008,4,20,NaN,NaN,NaN,NaN
H,2008,4,21,NaN,NaN,NaN,NaN
H,2008,4,22,NaN,NaN,NaN,NaN
H,2008,4,23,NaN,NaN,NaN,NaN
H,2008,4,24,NaN,NaN,NaN,NaN
H,2008,4,25,NaN,NaN,NaN,NaN
H,2008,4,26,NaN,NaN,NaN,NaN
H,2008,4,27,NaN,NaN,NaN,NaN
H,2008,4,28,NaN,NaN,NaN,NaN
H,2008,4,29,NaN,NaN,NaN,NaN
H,2008,4,30,NaN,NaN,NaN,NaN
H,2008,5,1,NaN,NaN,NaN,NaN
H,2008,5,2,NaN,NaN,NaN,NaN
H,2008,5,3,NaN,NaN,NaN,NaN
H,2008,5,4,NaN,NaN,NaN,NaN
H,2008,5,5,NaN,NaN,NaN,NaN
H,2008,5,6,NaN,NaN,NaN,NaN
H,2008,5,7,NaN,NaN,NaN,NaN
H,2008,5,8,NaN,NaN,NaN,NaN
H,2008,5,9,NaN,NaN,NaN,NaN
H,2008,5,10,NaN,NaN,NaN,NaN
H,2008,5,11,NaN,NaN,NaN,NaN
H,2008,5,12,NaN,NaN,NaN,NaN
H,2008,5,13,NaN,NaN,NaN,NaN
H,2008,5,14,NaN,NaN,NaN,NaN
H,2008,5,15,NaN,NaN,NaN,NaN
H,2008,5,16,NaN,NaN,NaN,NaN
H,2008,5,17,NaN,NaN,NaN,NaN
H,2008,5,18,NaN,NaN,NaN,NaN
H,2008,5,19,NaN,NaN,NaN,NaN
H,2008,5,20,NaN,NaN,NaN,NaN
H,2008,5,21,NaN,NaN,NaN,NaN
H,2008,5,22,NaN,NaN,NaN,NaN
H,2008,5,23,NaN,NaN,NaN,NaN
H,2008,5,24,NaN,NaN,NaN,NaN
H,2008,5,25,NaN,NaN,NaN,NaN
H,2008,5,26,NaN,NaN,NaN,NaN
H,2008,5,27,NaN,NaN,NaN,NaN
H,2008,5,28,NaN,NaN,NaN,NaN
H,2008,5,29,NaN,NaN,NaN,NaN
H,2008,5,30,NaN,NaN,NaN,NaN
H,2008,5,31,NaN,NaN,NaN,NaN
H,2008,6,1,NaN,NaN,NaN,NaN
H,2008,6,2,NaN,NaN,NaN,NaN
H,2008,6,3,NaN,NaN,NaN,NaN
H,2008,6,4,75.93,76.13,73.68,68.75
H,2008,6,5,75.75,77.10,74.16,64.76
H,2008,6,6,68.73,73.05,69.67,64.61
H,2008,6,7,75.55,78.41,75.01,68.07
H,2008,6,8,69.48,73.62,70.65,55.16
H,2008,6,9,73.83,80.46,75.48,53.54
H,2008,6,10,68.63,74.06,70.93,51.99
H,2008,6,11,68.29,70.39,66.54,51.33
H,2008,6,12,68.80,72.89,69.89,53.63
H,2008,6,13,65.85,68.40,67.01,52.98
H,2008,6,14,68.03,74.17,70.63,59.27
H,2008,6,15,69.54,74.01,70.67,63.05
H,2008,6,16,68.39,69.38,67.30,63.22
H,2008,6,17,74.02,73.50,70.44,63.22
H,2008,6,18,74.45,74.26,70.13,57.28
H,2008,6,19,71.88,75.42,72.35,53.37
H,2008,6,20,68.05,68.94,66.24,53.45
H,2008,6,21,69.76,76.80,74.24,53.88
H,2008,6,22,69.29,73.13,71.60,60.29
H,2008,6,23,70.42,72.04,70.20,65.41
H,2008,6,24,69.92,71.82,69.98,65.83
H,2008,6,25,67.72,66.92,65.59,63.78
H,2008,6,26,70.33,74.35,70.49,62.48
H,2008,6,27,70.05,74.32,69.60,55.38
H,2008,6,28,68.11,73.54,70.31,53.55
H,2008,6,29,69.70,73.88,73.34,60.40
H,2008,6,30,67.87,71.04,68.58,65.15
H,2008,7,1,71.40,73.08,70.48,65.85
H,2008,7,2,71.04,72.03,69.87,65.61
H,2008,7,3,71.59,77.47,72.21,64.59
H,2008,7,4,74.55,77.66,72.44,64.11
H,2008,7,5,74.55,77.73,73.95,65.94
H,2008,7,6,70.91,71.50,68.58,63.00
H,2008,7,7,67.32,67.64,66.64,60.27
H,2008,7,8,68.97,69.79,67.39,55.20
H,2008,7,9,69.93,73.37,70.92,57.79
H,2008,7,10,70.11,76.89,74.58,54.43
H,2008,7,11,66.97,71.84,68.03,53.75
H,2008,7,12,67.01,72.34,71.57,53.97
H,2008,7,13,69.39,73.53,68.82,54.15
H,2008,7,14,70.11,74.10,69.98,58.66
H,2008,7,15,71.62,71.17,68.68,64.75
H,2008,7,16,72.97,72.11,70.53,64.91
H,2008,7,17,70.63,74.95,71.75,62.94
H,2008,7,18,71.86,72.81,69.99,63.57
H,2008,7,19,71.53,77.63,75.29,57.75
H,2008,7,20,73.20,74.58,70.67,55.08
H,2008,7,21,71.20,74.50,70.52,57.44
H,2008,7,22,72.02,74.97,70.75,61.50
H,2008,7,23,73.41,75.75,70.54,54.11
H,2008,7,24,71.89,76.65,71.87,59.34
H,2008,7,25,70.30,74.19,69.44,60.41
H,2008,7,26,70.48,77.31,70.92,53.36
H,2008,7,27,68.62,74.20,68.78,52.91
H,2008,7,28,67.52,75.33,67.44,52.03
H,2008,7,29,71.01,76.68,70.32,57.04
H,2008,7,30,NaN,NaN,NaN,NaN
H,2008,7,31,NaN,NaN,NaN,NaN
H,2008,8,1,NaN,NaN,NaN,NaN
H,2008,8,2,NaN,NaN,NaN,NaN
H,2008,8,3,NaN,NaN,NaN,NaN
H,2008,8,4,NaN,NaN,NaN,NaN
H,2008,8,5,NaN,NaN,NaN,NaN
H,2008,8,6,NaN,NaN,NaN,NaN
H,2008,8,7,NaN,NaN,NaN,NaN
H,2008,8,8,NaN,NaN,NaN,NaN
H,2008,8,9,NaN,NaN,NaN,NaN
H,2008,8,10,NaN,NaN,NaN,NaN
H,2008,8,11,NaN,NaN,NaN,NaN
H,2008,8,12,NaN,NaN,NaN,NaN
H,2008,8,13,NaN,NaN,NaN,NaN
H,2008,8,14,NaN,NaN,NaN,NaN
H,2008,8,15,NaN,NaN,NaN,NaN
H,2008,8,16,NaN,NaN,NaN,NaN
H,2008,8,17,NaN,NaN,NaN,NaN
H,2008,8,18,NaN,NaN,NaN,NaN
H,2008,8,19,NaN,NaN,NaN,NaN
H,2008,8,20,NaN,NaN,NaN,NaN
H,2008,8,21,NaN,NaN,NaN,NaN
H,2008,8,22,NaN,NaN,NaN,NaN
H,2008,8,23,NaN,NaN,NaN,NaN
H,2008,8,24,NaN,NaN,NaN,NaN
H,2008,8,25,NaN,NaN,NaN,NaN
H,2008,8,26,NaN,NaN,NaN,NaN
H,2008,8,27,NaN,NaN,NaN,NaN
H,2008,8,28,NaN,NaN,NaN,NaN
H,2008,8,29,NaN,NaN,NaN,NaN
H,2008,8,30,NaN,NaN,NaN,NaN
H,2008,8,31,NaN,NaN,NaN,NaN
H,2008,9,1,NaN,NaN,NaN,NaN
H,2008,9,2,NaN,NaN,NaN,NaN
H,2008,9,3,NaN,NaN,NaN,NaN
H,2008,9,4,NaN,NaN,NaN,NaN
H,2008,9,5,NaN,NaN,NaN,NaN
H,2008,9,6,NaN,NaN,NaN,NaN
H,2008,9,7,NaN,NaN,NaN,NaN
H,2008,9,8,NaN,NaN,NaN,NaN
H,2008,9,9,NaN,NaN,NaN,NaN
H,2008,9,10,NaN,NaN,NaN,NaN
H,2008,9,11,NaN,NaN,NaN,NaN
H,2008,9,12,NaN,NaN,NaN,NaN
H,2008,9,13,NaN,NaN,NaN,NaN
H,2008,9,14,NaN,NaN,NaN,NaN
H,2008,9,15,NaN,NaN,NaN,NaN
H,2008,9,16,NaN,NaN,NaN,NaN
H,2008,9,17,NaN,NaN,NaN,NaN
H,2008,9,18,NaN,NaN,NaN,NaN
H,2008,9,19,NaN,NaN,NaN,NaN
H,2008,9,20,NaN,NaN,NaN,NaN
H,2008,9,21,NaN,NaN,NaN,NaN
H,2008,9,22,NaN,NaN,NaN,NaN
H,2008,9,23,NaN,NaN,NaN,NaN
H,2008,9,24,NaN,NaN,NaN,NaN
H,2008,9,25,NaN,NaN,NaN,NaN
H,2008,9,26,NaN,NaN,NaN,NaN
H,2008,9,27,NaN,NaN,NaN,NaN
H,2008,9,28,NaN,NaN,NaN,NaN
H,2008,9,29,NaN,NaN,NaN,NaN
H,2008,9,30,NaN,NaN,NaN,NaN
H,2008,10,1,NaN,NaN,NaN,NaN
H,2008,10,2,NaN,NaN,NaN,NaN
H,2008,10,3,NaN,NaN,NaN,NaN
H,2008,10,4,NaN,NaN,NaN,NaN
H,2008,10,5,NaN,NaN,NaN,NaN
H,2008,10,6,NaN,NaN,NaN,NaN
H,2008,10,7,NaN,NaN,NaN,NaN
H,2008,10,8,NaN,NaN,NaN,NaN
H,2008,10,9,NaN,NaN,NaN,NaN
H,2008,10,10,NaN,NaN,NaN,NaN
H,2008,10,11,NaN,NaN,NaN,NaN
H,2008,10,12,NaN,NaN,NaN,NaN
H,2008,10,13,NaN,NaN,NaN,NaN
H,2008,10,14,NaN,NaN,NaN,NaN
H,2008,10,15,NaN,NaN,NaN,NaN
H,2008,10,16,NaN,NaN,NaN,NaN
H,2008,10,17,NaN,NaN,NaN,NaN
H,2008,10,18,NaN,NaN,NaN,NaN
H,2008,10,19,NaN,NaN,NaN,NaN
H,2008,10,20,NaN,NaN,NaN,NaN
H,2008,10,21,NaN,NaN,NaN,NaN
H,2008,10,22,NaN,NaN,NaN,NaN
H,2008,10,23,NaN,NaN,NaN,NaN
H,2008,10,24,NaN,NaN,NaN,NaN
H,2008,10,25,NaN,NaN,NaN,NaN
H,2008,10,26,NaN,NaN,NaN,NaN
H,2008,10,27,NaN,NaN,NaN,NaN
H,2008,10,28,NaN,NaN,NaN,NaN
H,2008,10,29,NaN,NaN,NaN,NaN
H,2008,10,30,NaN,NaN,NaN,NaN
H,2008,10,31,NaN,NaN,NaN,NaN
H,2008,11,1,NaN,NaN,NaN,NaN
H,2008,11,2,NaN,NaN,NaN,NaN
H,2008,11,3,NaN,NaN,NaN,NaN
H,2008,11,4,NaN,NaN,NaN,NaN
H,2008,11,5,NaN,NaN,NaN,NaN
H,2008,11,6,NaN,NaN,NaN,NaN
H,2008,11,7,NaN,NaN,NaN,NaN
H,2008,11,8,NaN,NaN,NaN,NaN
H,2008,11,9,NaN,NaN,NaN,NaN
H,2008,11,10,NaN,NaN,NaN,NaN
H,2008,11,11,NaN,NaN,NaN,NaN
H,2008,11,12,NaN,NaN,NaN,NaN
H,2008,11,13,NaN,NaN,NaN,NaN
H,2008,11,14,NaN,NaN,NaN,NaN
H,2008,11,15,NaN,NaN,NaN,NaN
H,2008,11,16,NaN,NaN,NaN,NaN
H,2008,11,17,89.65,77.40,70.24,48.44
H,2008,11,18,88.32,71.50,66.16,51.01
H,2008,11,19,88.26,68.91,64.70,59.07
H,2008,11,20,89.44,71.17,67.70,61.18
H,2008,11,21,88.17,70.11,65.18,48.95
H,2008,11,22,86.22,71.49,66.19,47.35
H,2008,11,23,86.66,72.44,65.36,49.94
H,2008,11,24,86.91,71.00,67.24,50.59
H,2008,11,25,84.92,67.33,62.28,50.61
H,2008,11,26,83.55,70.37,65.99,56.60
H,2008,11,27,84.65,69.74,67.55,51.16
H,2008,11,28,82.02,62.94,61.31,56.16
H,2008,11,29,86.08,67.67,66.45,52.28
H,2008,11,30,85.15,70.12,64.59,54.95
H,2008,12,1,83.09,68.05,64.37,58.15
H,2008,12,2,81.22,72.41,68.33,59.61
H,2008,12,3,83.70,70.94,68.25,52.59
H,2008,12,4,84.05,71.39,68.82,49.19
H,2008,12,5,85.72,71.30,68.08,49.01
H,2008,12,6,84.66,69.05,66.80,49.39
H,2008,12,7,82.45,68.02,66.83,57.95
H,2008,12,8,85.06,70.79,70.59,63.90
H,2008,12,9,83.50,68.12,66.14,58.66
H,2008,12,10,85.94,68.92,65.09,48.09
H,2008,12,11,86.22,70.65,66.83,54.16
H,2008,12,12,84.09,67.42,64.90,57.86
H,2008,12,13,84.72,78.39,75.36,61.86
H,2008,12,14,85.96,77.92,74.66,66.20
H,2008,12,15,NaN,NaN,NaN,NaN
H,2008,12,16,NaN,NaN,NaN,NaN
H,2008,12,17,NaN,NaN,NaN,NaN
H,2008,12,18,NaN,NaN,NaN,NaN
H,2008,12,19,NaN,NaN,NaN,NaN
H,2008,12,20,NaN,NaN,NaN,NaN
H,2008,12,21,NaN,NaN,NaN,NaN
H,2008,12,22,NaN,NaN,NaN,NaN
H,2008,12,23,NaN,NaN,NaN,NaN
H,2008,12,24,NaN,NaN,NaN,NaN
H,2008,12,25,NaN,NaN,NaN,NaN
H,2008,12,26,NaN,NaN,NaN,NaN
H,2008,12,27,NaN,NaN,NaN,NaN
H,2008,12,28,NaN,NaN,NaN,NaN
H,2008,12,29,NaN,NaN,NaN,NaN
H,2008,12,30,NaN,NaN,NaN,NaN
H,2008,12,31,NaN,NaN,NaN,NaN
H,2009,1,1,NaN,NaN,NaN,NaN
H,2009,1,2,NaN,NaN,NaN,NaN
H,2009,1,3,NaN,NaN,NaN,NaN
H,2009,1,4,NaN,NaN,NaN,NaN
H,2009,1,5,NaN,NaN,NaN,NaN
H,2009,1,6,NaN,NaN,NaN,NaN
H,2009,1,7,NaN,NaN,NaN,NaN
H,2009,1,8,NaN,NaN,NaN,NaN
H,2009,1,9,NaN,NaN,NaN,NaN
H,2009,1,10,NaN,NaN,NaN,NaN
H,2009,1,11,NaN,NaN,NaN,NaN
H,2009,1,13,88.18,76.06,73.11,47.05
H,2009,1,14,86.33,73.58,74.47,46.83
H,2009,1,15,87.85,75.10,72.44,45.51
H,2009,1,16,88.02,72.56,71.34,46.62
H,2009,1,17,84.97,72.01,70.16,50.28
H,2009,1,18,84.62,70.98,69.52,47.93
H,2009,1,19,84.61,68.54,65.68,47.05
H,2009,1,20,84.27,71.77,71.10,47.37
H,2009,1,21,85.33,69.34,67.09,46.42
H,2009,1,22,84.91,73.68,71.56,48.74
H,2009,1,23,84.03,68.97,66.47,49.84
H,2009,1,24,84.99,71.01,69.49,48.57
H,2009,1,25,85.57,72.64,71.63,61.93
H,2009,1,26,84.88,74.32,73.39,65.24
H,2009,1,27,85.12,69.86,70.73,61.30
H,2009,1,28,84.40,71.86,69.97,55.30
H,2009,1,29,81.45,69.44,67.78,50.07
H,2009,1,30,81.99,72.77,68.58,47.90
H,2009,1,31,82.49,71.79,69.30,55.06
H,2009,2,1,81.76,68.70,68.16,51.91
H,2009,2,2,81.13,68.81,67.33,46.79
H,2009,2,3,80.94,68.55,66.44,46.47
H,2009,2,4,82.28,71.10,68.24,49.60
H,2009,2,5,81.03,67.96,66.47,57.38
H,2009,2,6,83.01,70.99,69.99,59.68
